# BEAST v1.8.3
# Generated Tue Jul 19 09:45:13 EST 2016 [seed=1468885512645]
# -overwrite -beagle_off concat_clock_genes.xml
state	posterior	prior	likelihood	treeModel.rootHeight	constant.popSize	kappa	frequencies1	frequencies2	frequencies3	frequencies4	clock.rate	meanRate	treeLikelihood	branchRates	coalescent
100000	-493178.9208654016	-72.5925597760008	-493106.32830562565	1313322.6568268288	738334.2356384387	2.68146141718173	0.34461598623152684	0.17715933020900285	0.15311242409800954	0.32511225946146055	1.0858756293419847E-7	1.0858756293419848E-7	-493106.32830562565	0.0	-71.53948371306116
110000	-493018.6075362539	-75.95984082774936	-492942.6476954262	1604616.9059370868	1889574.036363116	2.68146141718173	0.34715393483371904	0.17556893424767797	0.15012823958128663	0.3271488913373161	8.770047733303383E-8	8.770047733303384E-8	-492942.6476954262	0.0	-74.17960195219277
120000	-492796.9213546688	-74.95113215388908	-492721.9702225149	1636787.2935290586	1445310.740305941	2.636991528461986	0.34830139241299257	0.1703572915515537	0.14783706267575653	0.33350425335969697	8.625205959795399E-8	8.625205959795399E-8	-492721.9702225149	0.0	-73.47245050399692
130000	-492748.75716069946	-76.04306580868062	-492672.7140948908	1708851.4884685164	1899522.0293670145	2.670336906144956	0.3506411144298063	0.16801756953473998	0.14783706267575653	0.33350425335969697	8.171846276173649E-8	8.17184627617365E-8	-492672.7140948908	0.0	-74.33150892610183
140000	-492609.06044697715	-74.31340951257029	-492534.7470374646	1949064.082430602	629756.5662046556	2.670336906144956	0.3619598804676522	0.15902145501040343	0.13957602762050758	0.3394426369014365	7.10974785175384E-8	7.10974785175384E-8	-492534.7470374646	0.0	-73.84434019528474
150000	-492576.88841492054	-76.1885174274951	-492500.69989749306	2691823.306570754	1408101.91672773	2.7121239071300765	0.3543015766878587	0.15953287407900937	0.13957602762050758	0.3465895216126241	5.144736906411797E-8	5.1447369064117965E-8	-492500.69989749306	0.0	-75.22366748028176
160000	-492569.5281303681	-81.41874875123867	-492488.1093816169	6545020.307600537	1531921.044406856	2.7121239071300765	0.3566104442133219	0.15953287407900937	0.13957602762050758	0.3442806540871609	2.1004716407570464E-8	2.1004716407570464E-8	-492488.1093816169	0.0	-81.26553059757649
170000	-492573.4235103271	-82.68645887093392	-492490.7370514562	9765222.23277916	4919217.890095542	2.728451507896593	0.3566104442133219	0.15953287407900937	0.14007649656426496	0.3437801851434035	1.3795507968092949E-8	1.3795507968092949E-8	-492490.7370514562	0.0	-81.7785569823731
180000	-492577.4198081617	-96.76112523384305	-492480.65868292784	1.6766227321416342E8	6.6012056264318846E7	2.7473412114823743	0.35477961270098257	0.15953287407900937	0.1402164368218418	0.345471076398166	8.120830367535674E-10	8.120830367535674E-10	-492480.65868292784	0.0	-96.08400987411682
190000	-492584.3592347109	-101.64395823301305	-492482.7152764779	4.082071838597378E8	2.4591968227759606E8	2.7473412114823743	0.35477961270098257	0.16075987831051552	0.1402164368218418	0.34424407216665986	3.317690687345963E-10	3.317690687345963E-10	-492482.7152764779	0.0	-100.54591003265438
200000	-492580.6070474119	-98.11025548188846	-492482.49679193	2.057983968490938E8	1.1555905429895394E8	2.7664231492344005	0.35477961270098257	0.16000124757617412	0.1409750675561832	0.34424407216665986	6.630454194869873E-10	6.630454194869873E-10	-492482.49679193	0.0	-97.06925123072998
210000	-492578.83268948976	-96.74902994464463	-492482.0836595451	1.5362213753467843E8	4.295141453648447E7	2.7664231492344005	0.35477961270098257	0.16004544913017213	0.1409750675561832	0.34419987061266183	8.828128835951809E-10	8.828128835951808E-10	-492482.0836595451	0.0	-96.41053567854055
220000	-492593.74613743916	-113.04553625498936	-492480.70060118416	4.104908117629135E9	1.218623445013705E9	2.740340482345375	0.35477961270098257	0.16004544913017213	0.1409750675561832	0.34419987061266183	3.3261530663582506E-11	3.3261530663582506E-11	-492480.70060118416	0.0	-112.6510874816756
230000	-492595.2011291448	-114.29491933383122	-492480.906209811	4.593582443487853E9	3.4632201142005763E9	2.740340482345375	0.35477961270098257	0.16004544913017213	0.1409750675561832	0.34419987061266183	2.9755379357750656E-11	2.9755379357750656E-11	-492480.906209811	0.0	-112.96708736596266
240000	-492585.34570775524	-106.08496421283147	-492479.2607435424	9.818575004577993E8	6.135533601152288E8	2.702316206170471	0.35477961270098257	0.16004544913017213	0.1409750675561832	0.34419987061266183	1.3813903263005648E-10	1.381390326300565E-10	-492479.2607435424	0.0	-104.96535128347082
250000	-492600.4441760881	-118.44062479561536	-492482.00355129247	8.85588387613847E9	8.7892713700295E9	2.702316206170471	0.35477961270098257	0.16004544913017213	0.1409750675561832	0.34419987061266183	1.5381132431078595E-11	1.5381132431078595E-11	-492482.00355129247	0.0	-116.8545360149833
260000	-492605.5793264269	-122.95197800380261	-492482.6273484231	2.647138399670094E10	6.365833490224402E9	2.7311704923226556	0.35333416024159486	0.16004544913017213	0.1409750675561832	0.34564532307204954	5.107624331640187E-12	5.107624331640186E-12	-492482.6273484231	0.0	-122.77975492581632
270000	-492587.5147367386	-105.4160932872492	-492482.09864345135	9.49763281457482E8	4.2361110322911584E8	2.709373535190994	0.35333416024159486	0.16004544913017213	0.1409750675561832	0.34564532307204954	1.424373019889506E-10	1.4243730198895058E-10	-492482.09864345135	0.0	-104.6332349364333
280000	-492591.66627404623	-108.3175980062617	-492483.34867603995	1.2507921295726407E9	1.1174460343246505E9	2.709373535190994	0.35333416024159486	0.15998791170760238	0.14103260497875295	0.34564532307204954	1.0812020062584191E-10	1.0812020062584194E-10	-492483.34867603995	0.0	-106.84068854491642
290000	-492575.9066946899	-94.7578328263497	-492481.14886186353	1.1298974116417104E8	4.6113903514937215E7	2.709373535190994	0.35325087869920185	0.16007119324999539	0.14103260497875295	0.34564532307204954	1.2041637214860086E-9	1.2041637214860086E-9	-492481.14886186353	0.0	-94.05916276843132
300000	-492577.69194281974	-94.35646238587381	-492483.3354804339	1.0260803734438904E8	4.722595744891951E7	2.6892332329538386	0.3559624803195425	0.16007119324999539	0.1401031193935051	0.3438632070369568	1.32721084659466E-9	1.3272108465946602E-9	-492483.3354804339	0.0	-93.54439133731206
310000	-492591.4885271708	-106.73344724981396	-492484.755079921	1.0581389516259688E9	7.241119964890982E8	2.727741738430549	0.3548238072855885	0.16120986628394937	0.14078518762940526	0.3431811388010566	1.2837315943175192E-10	1.2837315943175192E-10	-492484.755079921	0.0	-105.51304115142833
320000	-492602.5588872346	-120.11493624316293	-492482.44395099144	1.7985744289363083E10	7.042060744072221E9	2.7258429112327476	0.3548238072855885	0.16120986628394937	0.14078518762940526	0.3431811388010566	7.553442927797236E-12	7.553442927797236E-12	-492482.44395099144	0.0	-119.45304351697507
330000	-492614.9998803016	-134.02330077712872	-492480.97657952446	2.7298529987590332E11	1.5249198738295648E11	2.7258429112327476	0.3548238072855885	0.1607014121842855	0.14129364172906914	0.3431811388010566	4.953277315307984E-13	4.953277315307985E-13	-492480.97657952446	0.0	-133.0099875356231
340000	-492633.6363520885	-151.96350658216406	-492481.6728455063	1.044918533471442E13	4.4782228289861875E12	2.7258429112327476	0.35476548171739924	0.16073350126418642	0.14129364172906914	0.3432073752893449	1.3022288418557442E-14	1.3022288418557442E-14	-492481.6728455063	0.0	-151.20998347448537
350000	-492629.81510171643	-145.51571564368908	-492484.29938607273	2.79538321624565E12	8.887268915055317E11	2.6875567477289892	0.35581964534782273	0.16160993938211188	0.14023947809864568	0.34233093717141944	4.8677424573756034E-14	4.8677424573756034E-14	-492484.29938607273	0.0	-145.0750341940084
360000	-492637.2802257061	-155.507042282334	-492481.7731834238	2.1158693872126613E13	8.361574783062907E12	2.728191275059472	0.35581964534782273	0.16066587486365413	0.14023947809864568	0.3432750016898772	6.4250689057380554E-15	6.4250689057380554E-15	-492481.7731834238	0.0	-154.8346906494116
370000	-492638.2824727919	-156.3358415289178	-492481.946631263	2.2665477739828223E13	1.395585026239155E13	2.7093190069691158	0.35581964534782273	0.16013878787859295	0.14023947809864568	0.3438020886749384	5.956888948954455E-15	5.956888948954455E-15	-492481.946631263	0.0	-155.23287920124756
380000	-492626.8269337935	-147.2448657386913	-492479.5820680548	4.027997108203898E12	1.9112641137008481E12	2.7093190069691158	0.3566851980498283	0.15979861576006626	0.14023947809864568	0.34327670809145955	3.3736172439380704E-14	3.3736172439380704E-14	-492479.5820680548	0.0	-146.39653021850737
390000	-492622.23568080255	-138.6915783175075	-492483.54410248506	6.851191847590294E11	4.033163674889599E11	2.7093190069691158	0.35709781111142974	0.15979861576006626	0.14023947809864568	0.3428640950298581	1.99749788040687E-13	1.9974978804068702E-13	-492483.54410248506	0.0	-137.62132948546875
400000	-492588.8050620638	-106.32537704502477	-492482.47968501877	7.449698091521593E8	7.914180779650836E8	2.7093190069691158	0.35672568978043623	0.1607710895295804	0.1391374853952447	0.34336573529473846	1.8182260430016635E-10	1.8182260430016635E-10	-492482.47968501877	0.0	-104.6735712073683
410000	-492598.7415247242	-117.61184052988878	-492481.1296841943	8.930660473551289E9	6.742461198604565E9	2.7093190069691158	0.35435752622788275	0.1607710895295804	0.1415056489477982	0.34336573529473846	1.5241695612576726E-11	1.5241695612576726E-11	-492481.1296841943	0.0	-116.2975376741555
420000	-492604.5230461676	-123.68919878498647	-492480.83384738263	3.658875226661193E10	1.226750980882528E10	2.7093190069691158	0.35443712303675745	0.1607710895295804	0.14036446981706358	0.3444273176165984	3.707758779673493E-12	3.707758779673493E-12	-492480.83384738263	0.0	-123.18921793374722
430000	-492601.92015258083	-119.43278602660193	-492482.4873665542	1.2295618016339941E10	9.916557930569017E9	2.7093190069691158	0.35443712303675745	0.15982434166764525	0.14131121767899874	0.3444273176165984	1.1107220096874558E-11	1.1107220096874557E-11	-492482.4873665542	0.0	-118.05005954455066
440000	-492602.3865786459	-114.54877956001924	-492487.8377990859	4.917714642888379E9	3.629818625887205E9	2.7093190069691158	0.35358641153834247	0.15982434166764525	0.14017233101261958	0.34641691578139255	2.748456398821277E-11	2.7484563988212773E-11	-492487.8377990859	0.0	-113.26301526041624
450000	-492598.74726350675	-114.5292154737373	-492484.218048033	3.2100560995312E9	4.2491681374964833E9	2.7093190069691158	0.35417800335838306	0.15937441048591788	0.14017233101261958	0.34627525514307933	4.255302954136752E-11	4.255302954136752E-11	-492484.218048033	0.0	-112.6506698109564
460000	-492588.9119898531	-106.36003009078185	-492482.5519597623	8.15584893814045E8	7.700024208189747E8	2.7093190069691158	0.35417800335838306	0.15937441048591788	0.14017233101261958	0.34627525514307933	1.6558852524481813E-10	1.6558852524481813E-10	-492482.5519597623	0.0	-104.82897812905316
470000	-492596.4648278296	-114.00874653426168	-492482.4560812954	5.182160911147902E9	2.5292792927525387E9	2.7449308170738473	0.35417800335838306	0.15937441048591788	0.14017233101261958	0.34627525514307933	2.611388132381716E-11	2.611388132381716E-11	-492482.4560812954	0.0	-113.12257978306936
480000	-492600.83863133204	-120.6271350361348	-492480.21149629593	1.979632544174971E10	6.90402871369946E9	2.7449308170738473	0.3548654213787503	0.15977337156899912	0.14017233101261958	0.34518887603963083	6.872843510509745E-12	6.8728435105097445E-12	-492480.21149629593	0.0	-120.0724913527623
490000	-492617.0572570782	-134.65170636375228	-492482.4055507144	2.432875385954467E11	5.1115505818616936E10	2.7449308170738473	0.3548654213787503	0.15977337156899912	0.14017233101261958	0.34518887603963083	5.552253757760031E-13	5.552253757760031E-13	-492482.4055507144	0.0	-134.61000134100988
500000	-492600.65252140455	-118.04776640346579	-492482.6047550011	1.1476524406386377E10	6.089124073045418E9	2.691977479082422	0.35415971104232735	0.15977337156899912	0.14087804134904253	0.34518887603963083	1.1739728361309599E-11	1.1739728361309597E-11	-492482.6047550011	0.0	-117.10110116531216
510000	-492600.8085701783	-116.68360696679633	-492484.1249632115	8.059212394738894E9	5.219331468262362E9	2.691977479082422	0.35415971104232735	0.15977337156899912	0.14087804134904253	0.34518887603963083	1.6984413513604543E-11	1.698441351360454E-11	-492484.1249632115	0.0	-115.52411591432055
520000	-492603.54465205374	-122.22467096185952	-492481.3199810919	1.8602902852428875E10	1.8627224315461678E10	2.741831871214429	0.35415971104232735	0.15977337156899912	0.14013181674030126	0.3459351006483721	7.270980973639021E-12	7.270980973639021E-12	-492481.3199810919	0.0	-120.62171252505973
530000	-492611.00477747835	-126.25966900086848	-492484.7451084775	5.893969946081156E10	3.0412790942365204E10	2.693747050885234	0.354439842317682	0.15977337156899912	0.13985168546494664	0.3459351006483721	2.2921949922459154E-12	2.2921949922459154E-12	-492484.7451084775	0.0	-125.3387033107834
540000	-492635.54699712363	-153.25350630017428	-492482.2934908235	4.648188083950422E12	1.0246116145605242E13	2.7193069907476874	0.354439842317682	0.15977337156899912	0.13937081121305978	0.34641597490025894	2.9328145599741524E-14	2.932814559974153E-14	-492482.2934908235	0.0	-150.86275914293557
550000	-492620.8445182387	-139.24020496699205	-492481.6043132717	7.088939162678116E11	1.7920526357083685E11	2.7193069907476874	0.354439842317682	0.16054273419186285	0.13937081121305978	0.34564661227739524	1.899879569825657E-13	1.8998795698256573E-13	-492481.6043132717	0.0	-139.02579296541967
560000	-492620.9686400037	-139.38720885459188	-492481.5814311491	8.413416783892756E11	2.9315319923859143E11	2.6932697107637313	0.354439842317682	0.16054273419186285	0.14005446280086473	0.34496296068959026	1.6048110594675937E-13	1.604811059467594E-13	-492481.5814311491	0.0	-138.85918182011002
570000	-492614.42857303855	-132.10376958835826	-492482.3248034502	1.807241846186112E11	1.1055199058016536E11	2.6932697107637313	0.354439842317682	0.1602995647493997	0.1402976322433279	0.34496296068959026	7.518189267225364E-13	7.518189267225364E-13	-492482.3248034502	0.0	-131.0071489805646
580000	-492616.2507707254	-134.49040041716148	-492481.76037030824	3.11874332102183E11	1.0235754390267365E11	2.707229883315625	0.3546625865949151	0.1602995647493997	0.1400748879660948	0.34496296068959026	4.3231075876828906E-13	4.32310758768289E-13	-492481.76037030824	0.0	-134.0182529651388
590000	-492624.7237662461	-141.50638775986002	-492483.21737848624	1.1990254669754688E12	3.2406001201330756E11	2.6804204167899592	0.35415841319850994	0.1607456043020452	0.140687075069895	0.34440890742954977	1.131762695419811E-13	1.131762695419811E-13	-492483.21737848624	0.0	-141.23237945802902
600000	-492617.90148015146	-133.2722017615559	-492484.6292783899	2.339154387410837E11	1.3430135188708566E11	2.751210010442729	0.35415841319850994	0.16062199998364227	0.13908327826948857	0.34613630854835914	5.808927347431518E-13	5.808927347431517E-13	-492484.6292783899	0.0	-132.2174220504658
610000	-492625.4315217681	-142.05333039018365	-492483.3781913779	1.4514332770364387E12	5.327758379810089E11	2.7149260933585513	0.3539631176639176	0.1608172955182346	0.13908327826948857	0.34613630854835914	9.289955050376164E-14	9.289955050376166E-14	-492483.3781913779	0.0	-141.4660985116839
620000	-492615.84598155966	-131.4601001833362	-492484.38588137634	1.7303733364486426E11	6.274392220931391E10	2.7149260933585513	0.35572392893685195	0.1608172955182346	0.14093689767180545	0.3425218778731079	7.858498026730914E-13	7.858498026730914E-13	-492484.38588137634	0.0	-130.87823577839552
630000	-492588.2818381225	-103.55441401183428	-492484.7274241107	6.378085643361579E8	3.222442607546752E8	2.7149260933585513	0.35572392893685195	0.1608172955182346	0.14093689767180545	0.3425218778731079	2.1095689019047203E-10	2.1095689019047205E-10	-492484.7274241107	0.0	-102.64962514517953
640000	-492592.95621499745	-109.92766440057497	-492483.02855059685	1.531767286952867E9	1.6158051907070427E9	2.7070033206260056	0.35616990367049356	0.1608172955182346	0.14049092293816387	0.3425218778731079	8.838468690162914E-11	8.838468690162914E-11	-492483.02855059685	0.0	-108.28479210697313
650000	-492577.69563006883	-96.5980472627723	-492481.0975828061	1.632219305999289E8	6.051218823377694E7	2.7070033206260056	0.35616990367049356	0.1608172955182346	0.14049092293816387	0.3425218778731079	8.295125480861826E-10	8.295125480861826E-10	-492481.0975828061	0.0	-96.00043639517357
660000	-492576.1059782738	-90.52476899676802	-492485.58120927704	4.66726751399639E7	2.519922445855217E7	2.7070033206260056	0.35616990367049356	0.15894092762458065	0.14082187845918334	0.34406729024574234	2.9298862026447203E-9	2.9298862026447203E-9	-492485.58120927704	0.0	-89.54207513564656
670000	-492576.26841247285	-95.72378342231413	-492480.54462905054	1.37996342920097E8	5.905555772190357E7	2.7070033206260056	0.3550276861433342	0.16008314515174	0.14082187845918334	0.34406729024574234	9.835317905639547E-10	9.835317905639547E-10	-492480.54462905054	0.0	-94.98023218028592
680000	-492583.97941044514	-102.22025783613185	-492481.75915260904	4.8572193422048455E8	2.493179682236105E8	2.6849549959434205	0.3544665724891449	0.16008314515174	0.14105434841413045	0.3443959339449845	2.78562372656482E-10	2.7856237265648193E-10	-492481.75915260904	0.0	-101.30597557505291
690000	-492581.2295234194	-99.13424961454963	-492482.09527380485	2.6755060102973783E8	9.224735672494319E7	2.6849549959434205	0.3544665724891449	0.16008314515174	0.14105434841413045	0.3443959339449845	5.044822582706232E-10	5.044822582706231E-10	-492482.09527380485	0.0	-98.62009674211697
700000	-492587.4271661637	-107.34598655395438	-492480.08117960976	1.220322892903491E9	8.122394275892702E8	2.7031429625064702	0.3544665724891449	0.16008314515174	0.14105434841413045	0.3443959339449845	1.1077945190172478E-10	1.1077945190172479E-10	-492480.08117960976	0.0	-106.16621747264935
710000	-492580.8017887929	-99.26427684812754	-492481.53751194477	2.066822915416001E8	1.813314665747731E8	2.7031429625064702	0.3544665724891449	0.16008314515174	0.14105434841413045	0.3443959339449845	6.541256699548822E-10	6.541256699548822E-10	-492481.53751194477	0.0	-97.8083476374571
720000	-492603.5553566729	-123.3638240374342	-492480.1915326355	3.420176261392356E10	1.3917410802722973E10	2.7031429625064702	0.3544665724891449	0.16008314515174	0.14105434841413045	0.3443959339449845	3.959344650836976E-12	3.959344650836976E-12	-492480.1915326355	0.0	-122.67486576904844
730000	-492613.9700911651	-131.32791996256645	-492482.6421712025	1.7047293406897336E11	7.478602165484604E10	2.6822261822111892	0.35627278965882697	0.15963238998990276	0.1413572558347703	0.3427375645164999	7.975203279196219E-13	7.975203279196219E-13	-492482.6421712025	0.0	-130.5673248653275
740000	-492627.3214860859	-138.06628578371925	-492489.25520030217	5.2905401581661005E11	4.0608030093004474E11	2.6822261822111892	0.35627278965882697	0.1593571610447931	0.14163248477987994	0.3427375645164999	2.542224830445737E-13	2.542224830445737E-13	-492489.25520030217	0.0	-136.75578292510423
750000	-492617.9160624708	-133.13477095533185	-492484.7812915155	2.2447366309581906E11	6.2403743259555824E10	2.716014098246679	0.35627278965882697	0.1593571610447931	0.14163248477987994	0.3427375645164999	6.088934724462466E-13	6.088934724462466E-13	-492484.7812915155	0.0	-132.81356054814606
760000	-492616.8888118661	-133.05824811130378	-492483.83056375483	2.143941180346812E11	5.638150645064078E10	2.716014098246679	0.35627278965882697	0.1593571610447931	0.14163248477987994	0.3427375645164999	6.364114830020318E-13	6.364114830020317E-13	-492483.83056375483	0.0	-132.79406871042212
770000	-492607.4119862097	-125.14232053561354	-492482.2696656741	4.908802672862285E10	2.241755928521396E10	2.716014098246679	0.3547539394637716	0.16087601123984852	0.14096703799116564	0.34340301130521417	2.777341534227997E-12	2.7773415342279967E-12	-492482.2696656741	0.0	-124.32659832392822
780000	-492585.78879676084	-105.16538878659661	-492480.62340797426	6.397790174535602E8	6.06179004686479E8	2.7116195751034207	0.3553282889547372	0.16087601123984852	0.14053139084611654	0.34326430895929766	2.131899146069423E-10	2.131899146069423E-10	-492480.62340797426	0.0	-103.62153316581403
790000	-492591.8557050896	-110.55504598820534	-492481.3006591014	2.0370295628474274E9	1.6956960142022982E9	2.741171375191322	0.3551705566052093	0.1600255737837039	0.14138182830226115	0.3434220413088256	6.674769792540908E-11	6.674769792540908E-11	-492481.3006591014	0.0	-109.13283675869015
800000	-492575.93757384946	-92.57054086659691	-492483.3670329829	7.361260253324306E7	2.784076401859297E7	2.7498438190973133	0.35529999121528355	0.15989613917362963	0.14138182830226115	0.3434220413088256	1.849263818011698E-9	1.8492638180116978E-9	-492483.3670329829	0.0	-91.93219410411623
810000	-492594.57818876277	-111.0586087143751	-492483.5195800484	2.8619510095711474E9	1.4031350005387866E9	2.7498438190973133	0.3551355243740041	0.16036905041480054	0.14048254665351198	0.3440128785576833	4.7472183335641224E-11	4.7472183335641224E-11	-492483.5195800484	0.0	-110.16304927138529
820000	-492594.55195007386	-113.7633595840474	-492480.7885904898	5.055190005410379E9	1.951780391465116E9	2.7498438190973133	0.3567607699167186	0.15938313702949328	0.1404233773666502	0.3434327156871378	2.679550967837382E-11	2.6795509678373825E-11	-492480.7885904898	0.0	-113.10901705620694
830000	-492587.1510011716	-106.41641749660582	-492480.734583675	1.1059401719060311E9	5.90781904335087E8	2.7558964309903775	0.3567607699167186	0.15938313702949328	0.1404233773666502	0.3434327156871378	1.229173600601336E-10	1.2291736006013363E-10	-492480.734583675	0.0	-105.43218494778273
840000	-492583.60979650426	-101.2913683131635	-492482.31842819107	3.9851577045626295E8	2.103955832680999E8	2.7630573893511654	0.3567607699167186	0.15938313702949328	0.1404233773666502	0.3434327156871378	3.419466919514886E-10	3.4194669195148857E-10	-492482.31842819107	0.0	-100.3142124667574
850000	-492586.4400690031	-106.14874365997541	-492480.29132534313	1.0525679021944243E9	3.2107584020352304E8	2.702248014629238	0.3567607699167186	0.15938313702949328	0.1404233773666502	0.3434327156871378	1.2924464440606255E-10	1.2924464440606255E-10	-492480.29132534313	0.0	-105.74403807184021
860000	-492583.67980739893	-101.36676619504591	-492482.3130412039	4.174548443160001E8	1.8733058736507654E8	2.702248014629238	0.3566428106526163	0.15938313702949328	0.1404233773666502	0.3435506749512401	3.262527444533267E-10	3.2625274445332674E-10	-492482.3130412039	0.0	-100.57532528294671
870000	-492593.5946714441	-112.92643350790209	-492480.6682379362	4.212684658014816E9	1.4662111001079643E9	2.702248014629238	0.3566428106526163	0.15938313702949328	0.1404233773666502	0.3435506749512401	3.204922720693759E-11	3.204922720693759E-11	-492480.6682379362	0.0	-112.39646891218476
880000	-492601.6706517938	-119.84914674208292	-492481.8215050517	1.5547782848483318E10	9.366666948874199E9	2.731526521589237	0.3556608572958422	0.15938313702949328	0.1404233773666502	0.34453262830801423	8.75236156240641E-12	8.752361562406412E-12	-492481.8215050517	0.0	-118.75276590361675
890000	-492614.64272610017	-132.3678625706377	-492482.27486352954	1.705668208500167E11	1.29349470185084E11	2.7228600558501577	0.3556608572958422	0.1603026828183436	0.1404233773666502	0.3436130825191639	7.9217700851858E-13	7.921770085185799E-13	-492482.27486352954	0.0	-131.05034948726086
900000	-492609.49942676985	-128.93984788828618	-492480.55957888154	7.837233293238782E10	6.8329418955788864E10	2.728594854916433	0.3556608572958422	0.15941752929810882	0.14131927241279077	0.3436023409932581	1.7299526748732142E-12	1.729952674873214E-12	-492480.55957888154	0.0	-127.4782696755907
910000	-492603.76561605267	-120.58080162727512	-492483.1848144254	1.7219367240201584E10	1.1614236530671156E10	2.728594854916433	0.3560465460959742	0.15941752929810882	0.13922692944029358	0.3453089951656232	7.903035045665627E-12	7.903035045665627E-12	-492483.1848144254	0.0	-119.37212996188593
920000	-492614.21481660625	-130.05161124227175	-492484.16320536396	8.344272187895291E10	9.176134356812756E10	2.718984083578572	0.35664827889709927	0.15881579649698374	0.13922692944029358	0.3453089951656232	1.6163039313149076E-12	1.6163039313149074E-12	-492484.16320536396	0.0	-128.36537857909417
930000	-492619.17694181256	-132.4425641142948	-492486.7343776983	2.1107942765417267E11	9.726016207712207E10	2.718984083578572	0.35626455579164584	0.15881579649698374	0.13922692944029358	0.3456927182710766	6.475477538659865E-13	6.475477538659864E-13	-492486.7343776983	0.0	-131.61479123534542
940000	-492618.6058646714	-135.07438871447027	-492483.53147595696	2.2201651468273795E11	2.5284180975061322E11	2.6895655385500805	0.35626455579164584	0.15881579649698374	0.13922692944029358	0.3456927182710766	6.116120780341462E-13	6.116120780341463E-13	-492483.53147595696	0.0	-133.3583740298785
950000	-492619.2142797442	-136.0694860796257	-492483.1447936646	4.2479266126520966E11	2.1782826943144046E11	2.721299945696551	0.35626455579164584	0.15881579649698374	0.13922692944029358	0.3456927182710766	3.1802681166873007E-13	3.180268116687301E-13	-492483.1447936646	0.0	-135.14387860732927
960000	-492625.2188819936	-141.3779086837514	-492483.8409733099	1.0970687672859119E12	7.402656654139995E11	2.721299945696551	0.35626455579164584	0.15881579649698374	0.13922692944029358	0.3456927182710766	1.234143117457763E-13	1.234143117457763E-13	-492483.8409733099	0.0	-140.1761924475918
970000	-492626.7855506997	-143.99359072690328	-492482.79195997276	1.7306474749495127E12	1.3318737910887388E12	2.721299945696551	0.35626455579164584	0.15881579649698374	0.13922692944029358	0.3456927182710766	7.847984940692586E-14	7.847984940692588E-14	-492482.79195997276	0.0	-142.65750244151957
